['H-MoS2']
500
  6.027286009307e-02   1.826891898328e-01
  6.069694419428e-02   1.818496918566e-01
  6.112102829550e-02   1.810204611670e-01
  6.154511239671e-02   1.802012854985e-01
  6.196919649792e-02   1.793919593234e-01
  6.239328059913e-02   1.785922836304e-01
  6.281736470034e-02   1.778020697313e-01
  6.324144880155e-02   1.770211548847e-01
  6.366553290276e-02   1.762493867992e-01
  6.408961700398e-02   1.754866167627e-01
  6.451370110519e-02   1.747326995245e-01
  6.493778520640e-02   1.739874931857e-01
  6.536186930761e-02   1.732508590934e-01
  6.578595340882e-02   1.725226617395e-01
  6.621003751003e-02   1.718027686627e-01
  6.663412161124e-02   1.710910503545e-01
  6.705820571245e-02   1.703873801683e-01
  6.748228981367e-02   1.696916342330e-01
  6.790637391488e-02   1.690036913684e-01
  6.833045801609e-02   1.683234330046e-01
  6.875454211730e-02   1.676507431043e-01
  6.917862621851e-02   1.669855080870e-01
  6.960271031972e-02   1.663276167580e-01
  7.002679442093e-02   1.656769602370e-01
  7.045087852215e-02   1.650334319423e-01
  7.087496262336e-02   1.643969285067e-01
  7.129904672457e-02   1.637673495427e-01
  7.172313082578e-02   1.631445965662e-01
  7.214721492699e-02   1.625285729037e-01
  7.257129902820e-02   1.619191836403e-01
  7.299538312941e-02   1.613163355712e-01
  7.341946723063e-02   1.607199371539e-01
  7.384355133184e-02   1.601298984628e-01
  7.426763543305e-02   1.595461311438e-01
  7.469171953426e-02   1.589685483729e-01
  7.511580363547e-02   1.583970648137e-01
  7.553988773668e-02   1.578315965777e-01
  7.596397183789e-02   1.572720611859e-01
  7.638805593911e-02   1.567183775306e-01
  7.681214004032e-02   1.561704658403e-01
  7.723622414153e-02   1.556282476436e-01
  7.766030824274e-02   1.550916457355e-01
  7.808439234395e-02   1.545605841441e-01
  7.850847644516e-02   1.540349873625e-01
  7.893256054637e-02   1.535147791282e-01
  7.935664464758e-02   1.529998843100e-01
  7.978072874880e-02   1.524902292549e-01
  8.020481285001e-02   1.519857417507e-01
  8.062889695122e-02   1.514863509895e-01
  8.105298105243e-02   1.509919875331e-01
  8.147706515364e-02   1.505025832786e-01
  8.190114925485e-02   1.500180714254e-01
  8.232523335606e-02   1.495383864434e-01
  8.274931745728e-02   1.490634640417e-01
  8.317340155849e-02   1.485932411389e-01
  8.359748565970e-02   1.481276558336e-01
  8.402156976091e-02   1.476666473757e-01
  8.444565386212e-02   1.472101561398e-01
  8.486973796333e-02   1.467581235975e-01
  8.529382206454e-02   1.463104922923e-01
  8.571790616576e-02   1.458672058135e-01
  8.614199026697e-02   1.454282088782e-01
  8.656607436818e-02   1.449934482240e-01
  8.699015846939e-02   1.445628721314e-01
  8.741424257060e-02   1.441364298294e-01
  8.783832667181e-02   1.437140714674e-01
  8.826241077302e-02   1.432957480958e-01
  8.868649487424e-02   1.428814116441e-01
  8.911057897545e-02   1.424710149030e-01
  8.953466307666e-02   1.420645115045e-01
  8.995874717787e-02   1.416618559036e-01
  9.038283127908e-02   1.412630033604e-01
  9.080691538029e-02   1.408679099223e-01
  9.123099948150e-02   1.404765324073e-01
  9.165508358272e-02   1.400888283872e-01
  9.207916768393e-02   1.397047561713e-01
  9.250325178514e-02   1.393242747911e-01
  9.292733588635e-02   1.389473439845e-01
  9.335141998756e-02   1.385739241811e-01
  9.377550408877e-02   1.382039764104e-01
  9.419958818998e-02   1.378374571588e-01
  9.462367229119e-02   1.374743153122e-01
  9.504775639241e-02   1.371144999686e-01
  9.547184049362e-02   1.367579611942e-01
  9.589592459483e-02   1.364046500019e-01
  9.632000869604e-02   1.360545183292e-01
  9.674409279725e-02   1.357075190171e-01
  9.716817689846e-02   1.353636057894e-01
  9.759226099967e-02   1.350227332328e-01
  9.801634510089e-02   1.346848567773e-01
  9.844042920210e-02   1.343499326773e-01
  9.886451330331e-02   1.340179179931e-01
  9.928859740452e-02   1.336887705726e-01
  9.971268150573e-02   1.333624490343e-01
  1.001367656069e-01   1.330389127497e-01
  1.005608497082e-01   1.327181218269e-01
  1.009849338094e-01   1.324000370942e-01
  1.014090179106e-01   1.320846200846e-01
  1.018331020118e-01   1.317718324295e-01
  1.022571861130e-01   1.314616334268e-01
  1.026812702142e-01   1.311539821607e-01
  1.031053543154e-01   1.308488384729e-01
  1.035294384166e-01   1.305461629460e-01
  1.039535225178e-01   1.302459168872e-01
  1.043776066191e-01   1.299480623123e-01
  1.048016907203e-01   1.296525619302e-01
  1.052257748215e-01   1.293593791277e-01
  1.056498589227e-01   1.290684779551e-01
  1.060739430239e-01   1.287798231114e-01
  1.064980271251e-01   1.284933799303e-01
  1.069221112263e-01   1.282091143667e-01
  1.073461953275e-01   1.279269929832e-01
  1.077702794287e-01   1.276469829373e-01
  1.081943635300e-01   1.273690519682e-01
  1.086184476312e-01   1.270931683848e-01
  1.090425317324e-01   1.268193010538e-01
  1.094666158336e-01   1.265474196607e-01
  1.098906999348e-01   1.262775002376e-01
  1.103147840360e-01   1.260095247394e-01
  1.107388681372e-01   1.257434755695e-01
  1.111629522384e-01   1.254793353472e-01
  1.115870363397e-01   1.252170869043e-01
  1.120111204409e-01   1.249567132817e-01
  1.124352045421e-01   1.246981977253e-01
  1.128592886433e-01   1.244415236831e-01
  1.132833727445e-01   1.241866748016e-01
  1.137074568457e-01   1.239336349225e-01
  1.141315409469e-01   1.236823880796e-01
  1.145556250481e-01   1.234329184955e-01
  1.149797091493e-01   1.231852105785e-01
  1.154037932506e-01   1.229392489196e-01
  1.158278773518e-01   1.226950182896e-01
  1.162519614530e-01   1.224525036361e-01
  1.166760455542e-01   1.222116900807e-01
  1.171001296554e-01   1.219725629170e-01
  1.175242137566e-01   1.217351084597e-01
  1.179482978578e-01   1.214993155786e-01
  1.183723819590e-01   1.212651736513e-01
  1.187964660602e-01   1.210326721285e-01
  1.192205501615e-01   1.208018005338e-01
  1.196446342627e-01   1.205725484626e-01
  1.200687183639e-01   1.203449055822e-01
  1.204928024651e-01   1.201188616307e-01
  1.209168865663e-01   1.198944064168e-01
  1.213409706675e-01   1.196715298191e-01
  1.217650547687e-01   1.194502217852e-01
  1.221891388699e-01   1.192304723319e-01
  1.226132229711e-01   1.190122715441e-01
  1.230373070724e-01   1.187956095743e-01
  1.234613911736e-01   1.185804766422e-01
  1.238854752748e-01   1.183668630340e-01
  1.243095593760e-01   1.181547591022e-01
  1.247336434772e-01   1.179441552646e-01
  1.251577275784e-01   1.177350415724e-01
  1.255818116796e-01   1.175274039357e-01
  1.260058957808e-01   1.173212260615e-01
  1.264299798820e-01   1.171164918596e-01
  1.268540639833e-01   1.169131854663e-01
  1.272781480845e-01   1.167112912403e-01
  1.277022321857e-01   1.165107937590e-01
  1.281263162869e-01   1.163116778146e-01
  1.285504003881e-01   1.161139284105e-01
  1.289744844893e-01   1.159175307571e-01
  1.293985685905e-01   1.157224702690e-01
  1.298226526917e-01   1.155287325612e-01
  1.302467367930e-01   1.153363034453e-01
  1.306708208942e-01   1.151451689264e-01
  1.310949049954e-01   1.149553152000e-01
  1.315189890966e-01   1.147667286484e-01
  1.319430731978e-01   1.145793958377e-01
  1.323671572990e-01   1.143933035146e-01
  1.327912414002e-01   1.142084385912e-01
  1.332153255014e-01   1.140247872923e-01
  1.336394096026e-01   1.138423346346e-01
  1.340634937039e-01   1.136610657261e-01
  1.344875778051e-01   1.134809658941e-01
  1.349116619063e-01   1.133020206811e-01
  1.353357460075e-01   1.131242158413e-01
  1.357598301087e-01   1.129475373367e-01
  1.361839142099e-01   1.127719713336e-01
  1.366079983111e-01   1.125975041988e-01
  1.370320824123e-01   1.124241224965e-01
  1.374561665135e-01   1.122518129845e-01
  1.378802506148e-01   1.120805626114e-01
  1.383043347160e-01   1.119103585127e-01
  1.387284188172e-01   1.117411880076e-01
  1.391525029184e-01   1.115730385966e-01
  1.395765870196e-01   1.114058979575e-01
  1.400006711208e-01   1.112397539428e-01
  1.404247552220e-01   1.110745945767e-01
  1.408488393232e-01   1.109104085334e-01
  1.412729234244e-01   1.107471871335e-01
  1.416970075257e-01   1.105849226028e-01
  1.421210916269e-01   1.104236072525e-01
  1.425451757281e-01   1.102632334776e-01
  1.429692598293e-01   1.101037937556e-01
  1.433933439305e-01   1.099452806452e-01
  1.438174280317e-01   1.097876867854e-01
  1.442415121329e-01   1.096310048940e-01
  1.446655962341e-01   1.094752277669e-01
  1.450896803353e-01   1.093203482764e-01
  1.455137644366e-01   1.091663593709e-01
  1.459378485378e-01   1.090132540730e-01
  1.463619326390e-01   1.088610254791e-01
  1.467860167402e-01   1.087096667580e-01
  1.472101008414e-01   1.085591711500e-01
  1.476341849426e-01   1.084095319659e-01
  1.480582690438e-01   1.082607425860e-01
  1.484823531450e-01   1.081127964894e-01
  1.489064372463e-01   1.079656878758e-01
  1.493305213475e-01   1.078194116287e-01
  1.497546054487e-01   1.076739626978e-01
  1.501786895499e-01   1.075293360724e-01
  1.506027736511e-01   1.073855267812e-01
  1.510268577523e-01   1.072425298919e-01
  1.514509418535e-01   1.071003405104e-01
  1.518750259547e-01   1.069589537809e-01
  1.522991100559e-01   1.068183648851e-01
  1.527231941572e-01   1.066785690420e-01
  1.531472782584e-01   1.065395615077e-01
  1.535713623596e-01   1.064013375745e-01
  1.539954464608e-01   1.062638925710e-01
  1.544195305620e-01   1.061272218615e-01
  1.548436146632e-01   1.059913208455e-01
  1.552676987644e-01   1.058561849579e-01
  1.556917828656e-01   1.057218096678e-01
  1.561158669668e-01   1.055881904785e-01
  1.565399510681e-01   1.054553226850e-01
  1.569640351693e-01   1.053232009278e-01
  1.573881192705e-01   1.051918197763e-01
  1.578122033717e-01   1.050611738538e-01
  1.582362874729e-01   1.049312578363e-01
  1.586603715741e-01   1.048020664520e-01
  1.590844556753e-01   1.046735944810e-01
  1.595085397765e-01   1.045458367538e-01
  1.599326238777e-01   1.044187881515e-01
  1.603567079790e-01   1.042924436045e-01
  1.607807920802e-01   1.041667980925e-01
  1.612048761814e-01   1.040418466432e-01
  1.616289602826e-01   1.039175843319e-01
  1.620530443838e-01   1.037940062813e-01
  1.624771284850e-01   1.036711076604e-01
  1.629012125862e-01   1.035488836839e-01
  1.633252966874e-01   1.034273296121e-01
  1.637493807887e-01   1.033064407497e-01
  1.641734648899e-01   1.031862124459e-01
  1.645975489911e-01   1.030666400931e-01
  1.650216330923e-01   1.029477191270e-01
  1.654457171935e-01   1.028294450257e-01
  1.658698012947e-01   1.027118133092e-01
  1.662938853959e-01   1.025948195391e-01
  1.667179694971e-01   1.024784593178e-01
  1.671420535983e-01   1.023627282881e-01
  1.675661376996e-01   1.022476221327e-01
  1.679902218008e-01   1.021331365738e-01
  1.684143059020e-01   1.020192673723e-01
  1.688383900032e-01   1.019060103279e-01
  1.692624741044e-01   1.017933612779e-01
  1.696865582056e-01   1.016813160973e-01
  1.701106423068e-01   1.015698706980e-01
  1.705347264080e-01   1.014590210287e-01
  1.709588105092e-01   1.013487630741e-01
  1.713828946105e-01   1.012390928545e-01
  1.718069787117e-01   1.011300064252e-01
  1.722310628129e-01   1.010214998509e-01
  1.726551469141e-01   1.009135691893e-01
  1.730792310153e-01   1.008062105294e-01
  1.735033151165e-01   1.006994199953e-01
  1.739273992177e-01   1.005931937455e-01
  1.743514833189e-01   1.004875279727e-01
  1.747755674201e-01   1.003824189034e-01
  1.751996515214e-01   1.002778627973e-01
  1.756237356226e-01   1.001738559469e-01
  1.760478197238e-01   1.000703946775e-01
  1.764719038250e-01   9.996747534614e-02
  1.768959879262e-01   9.986509434185e-02
  1.773200720274e-01   9.976324808493e-02
  1.777441561286e-01   9.966193302666e-02
  1.781682402298e-01   9.956114564890e-02
  1.785923243310e-01   9.946088246383e-02
  1.790164084323e-01   9.936114001344e-02
  1.794404925335e-01   9.926191486928e-02
  1.798645766347e-01   9.916320363213e-02
  1.802886607359e-01   9.906500293152e-02
  1.807127448371e-01   9.896730942560e-02
  1.811368289383e-01   9.887011980061e-02
  1.815609130395e-01   9.877343077067e-02
  1.819849971407e-01   9.867723907739e-02
  1.824090812420e-01   9.858154148963e-02
  1.828331653432e-01   9.848633480311e-02
  1.832572494444e-01   9.839161584011e-02
  1.836813335456e-01   9.829738144918e-02
  1.841054176468e-01   9.820362850485e-02
  1.845295017480e-01   9.811035390732e-02
  1.849535858492e-01   9.801755458217e-02
  1.853776699504e-01   9.792522747999e-02
  1.858017540516e-01   9.783336957629e-02
  1.862258381529e-01   9.774197787100e-02
  1.866499222541e-01   9.765104938831e-02
  1.870740063553e-01   9.756058117638e-02
  1.874980904565e-01   9.747057030772e-02
  1.879221745577e-01   9.738101389240e-02
  1.883462586589e-01   9.729190907729e-02
  1.887703427601e-01   9.720325303226e-02
  1.891944268613e-01   9.711504294947e-02
  1.896185109625e-01   9.702727604300e-02
  1.900425950638e-01   9.693994954871e-02
  1.904666791650e-01   9.685306072387e-02
  1.908907632662e-01   9.676660684713e-02
  1.913148473674e-01   9.668058521805e-02
  1.917389314686e-01   9.659499315705e-02
  1.921630155698e-01   9.650982800503e-02
  1.925870996710e-01   9.642508712332e-02
  1.930111837722e-01   9.634076789330e-02
  1.934352678734e-01   9.625686771627e-02
  1.938593519747e-01   9.617338401320e-02
  1.942834360759e-01   9.609031422454e-02
  1.947075201771e-01   9.600765581001e-02
  1.951316042783e-01   9.592540624829e-02
  1.955556883795e-01   9.584356303703e-02
  1.959797724807e-01   9.576212369241e-02
  1.964038565819e-01   9.568108574912e-02
  1.968279406831e-01   9.560044676007e-02
  1.972520247843e-01   9.552020429618e-02
  1.976761088856e-01   9.544035594630e-02
  1.981001929868e-01   9.536089931687e-02
  1.985242770880e-01   9.528183203186e-02
  1.989483611892e-01   9.520315173250e-02
  1.993724452904e-01   9.512485607717e-02
  1.997965293916e-01   9.504694274113e-02
  2.002206134928e-01   9.496940941643e-02
  2.006446975940e-01   9.489225381169e-02
  2.010687816953e-01   9.481547365192e-02
  2.014928657965e-01   9.473906667836e-02
  2.019169498977e-01   9.466303064835e-02
  2.023410339989e-01   9.458736333505e-02
  2.027651181001e-01   9.451206252745e-02
  2.031892022013e-01   9.443712602683e-02
  2.036132863025e-01   9.436255161789e-02
  2.040373704037e-01   9.428833708239e-02
  2.044614545049e-01   9.421448021750e-02
  2.048855386062e-01   9.414097883585e-02
  2.053096227074e-01   9.406783076532e-02
  2.057337068086e-01   9.399503384890e-02
  2.061577909098e-01   9.392258594459e-02
  2.065818750110e-01   9.385048492521e-02
  2.070059591122e-01   9.377872867816e-02
  2.074300432134e-01   9.370731510545e-02
  2.078541273146e-01   9.363624212340e-02
  2.082782114158e-01   9.356550766257e-02
  2.087022955171e-01   9.349510966756e-02
  2.091263796183e-01   9.342504609697e-02
  2.095504637195e-01   9.335531492309e-02
  2.099745478207e-01   9.328591413193e-02
  2.103986319219e-01   9.321684172300e-02
  2.108227160231e-01   9.314809570919e-02
  2.112468001243e-01   9.307967411662e-02
  2.116708842255e-01   9.301157498449e-02
